,Year,Age,Sex,Mean,SD,M3,M4
592,2005,14,Female,50.8,8.09,1.27281161671995,6.79740010067094
593,2005,15,Male,60.3,11.35,1.32255218740351,5.92453847098117
594,2005,15,Female,52.4,8.5,1.326934939256,6.69588335159967
595,2005,16,Male,62.2,11.01,1.52226563654066,6.86099811562673
596,2005,16,Female,53.3,8.13,1.34772603827265,6.9916712434521
597,2005,17,Male,63.8,11.08,1.51995638371223,6.87188818481556
598,2005,17,Female,53.7,8.45,1.51472023492211,8.18205218342607
599,2006,5,Male,19.1,2.72,1.54099281202286,9.70762716540854
600,2006,5,Female,18.7,2.63,1.15612060882979,6.55331764254461
601,2006,6,Male,21.6,3.66,1.779712552383,9.42652478601446
602,2006,6,Female,21.1,3.34,1.2822491542177,6.26158741838723
603,2006,7,Male,24.2,4.26,1.75904200814794,9.06017710230588
604,2006,7,Female,23.6,4.02,1.51132593268375,7.43275725259227
605,2006,8,Male,27.4,5.37,1.651176043151,7.33108269573173
606,2006,8,Female,26.6,4.89,1.42856718666911,6.52750523190564
607,2006,9,Male,30.9,6.56,1.53217822954583,6.47669097234898
608,2006,9,Female,30.1,6.01,1.33171236671507,5.98675145237354
609,2006,10,Male,34.5,7.55,1.43584421162975,6.09383807853161
610,2006,10,Female,34.2,7.14,1.15593027663928,5.09763238892757
611,2006,11,Male,38.8,8.82,1.22477204886146,5.01123533945079
612,2006,11,Female,39.5,8.15,0.958358348475415,4.69870260925277
613,2006,12,Male,44.9,10.48,1.20479996455,5.39003567451794
614,2006,12,Female,44.4,8.45,1.01587432636133,5.46876084300623
615,2006,13,Male,49.9,10.53,1.20047531969338,5.94010986895227
616,2006,13,Female,47.9,8.2,1.24110759625235,6.74304647470265
617,2006,14,Male,55.1,10.62,1.27077037889576,6.25317671933333
618,2006,14,Female,50.6,8.03,1.21504788042818,6.40490334981691
619,2006,15,Male,60.1,11.27,1.33081531038296,5.90146783439421
620,2006,15,Female,52.3,8.21,1.23999556811954,6.22025673110953
621,2006,16,Male,62,10.81,1.41108016902718,6.48712192190311
622,2006,16,Female,53.4,8.22,1.48185820855345,7.86737061241083
623,2006,17,Male,63.9,11.04,1.47685035488989,6.6568878088162
624,2006,17,Female,53.7,8.32,1.42633284610751,7.40951656358227
625,2007,5,Male,19.1,2.7,1.43164968000239,8.20487723748466
626,2007,5,Female,18.7,2.65,1.29598689700152,7.88508338279838
627,2007,6,Male,21.5,3.49,1.68434479822202,8.99428287152519
628,2007,6,Female,21,3.32,1.41619622218282,7.54143514039511
629,2007,7,Male,24.2,4.36,1.72315025034524,8.03323570809707
630,2007,7,Female,23.5,3.99,1.51318923011054,7.55098249285759
631,2007,8,Male,27.4,5.32,1.65625380436195,7.52116651209287
632,2007,8,Female,26.6,4.98,1.51821229806352,7.28481906355958
633,2007,9,Male,30.7,6.35,1.53518197335615,6.7297631578486
634,2007,9,Female,30,6,1.34812030061232,5.99695397630974
635,2007,10,Male,34.4,7.7,1.47266286685987,6.14539003954376
636,2007,10,Female,34.3,7.3,1.24433894470421,5.63513883053425
637,2007,11,Male,38.7,8.77,1.31688031161517,5.53539158276972
638,2007,11,Female,39.1,8.11,0.976014339250152,4.67753484528472
639,2007,12,Male,44.5,10.24,1.20827401153157,5.43006824547912
640,2007,12,Female,44.1,8.5,1.03070998005445,5.33027538545111
641,2007,13,Male,49.6,10.64,1.24659162350309,6.00586275335002
642,2007,13,Female,47.6,8.11,1.10149272266946,5.72735855950884
643,2007,14,Male,54.7,10.46,1.3035661889615,6.39537480024563
644,2007,14,Female,50.3,8.05,1.33719952724103,7.13073732662925
645,2007,15,Male,60,11.63,1.51241323309876,6.83293065147491
646,2007,15,Female,52.1,8.33,1.38735123087021,7.07655611856364
647,2007,16,Male,62,11.05,1.4779688872633,6.75965700360667
648,2007,16,Female,53.2,8.2,1.34275340390103,6.88560481717348
649,2007,17,Male,63.7,11.02,1.39830867462919,6.27298414215544
650,2007,17,Female,53.5,8.41,1.50482879515923,7.83877275447838
651,2008,5,Male,19.1,2.73,1.46438293322911,8.44380782045326
652,2008,5,Female,18.6,2.59,1.09273983135247,6.3672615180756
653,2008,6,Male,21.5,3.4,1.63071536504597,8.92884163140479
654,2008,6,Female,21,3.29,1.31996992255824,6.63187250624968
655,2008,7,Male,24.2,4.26,1.86892226267208,9.91987823679159
656,2008,7,Female,23.6,3.93,1.41909647379993,6.87459938992281
657,2008,8,Male,27.3,5.25,1.64749737696996,7.40882111554471
658,2008,8,Female,26.6,4.86,1.44515344567816,6.8895572153175
659,2008,9,Male,30.8,6.52,1.66541442589015,7.39489067002459
660,2008,9,Female,30.1,5.91,1.25771002754453,5.4629288741387
661,2008,10,Male,34.3,7.53,1.44165983332898,5.98927773560038
662,2008,10,Female,34.4,7.34,1.20662329919115,5.30386480099621
663,2008,11,Male,38.8,8.71,1.31828503430767,5.69813465658166
664,2008,11,Female,39.3,8.04,0.984163170793404,4.74985788520133
665,2008,12,Male,44.5,10.04,1.11472884060643,5.02687880503126
666,2008,12,Female,44.2,8.45,1.02476855238222,5.52678601465923
667,2008,13,Male,49.5,10.38,1.18367439321346,5.76904797796546
668,2008,13,Female,47.7,8.05,1.06767774753184,5.67067704533156
669,2008,14,Male,54.9,10.44,1.32306775075684,6.62878829989552
670,2008,14,Female,50.4,7.89,1.23644835851524,6.71265382798746
671,2008,15,Male,59.8,11.34,1.380477680472,6.09991937610174
672,2008,15,Female,52,8.24,1.3127000529674,6.73325431284493
673,2008,16,Male,61.6,10.7,1.40034105608883,6.49707598794014
674,2008,16,Female,53,8.24,1.38948969677165,7.63277926220458
675,2008,17,Male,63.4,11.37,1.59356571390229,7.45281363779357
676,2008,17,Female,53.2,8.13,1.40341011605679,7.77408603125847
677,2009,5,Male,19,2.69,1.57388503778635,9.78223065435405
678,2009,5,Female,18.6,2.59,1.20228904018748,7.45525922493326
679,2009,6,Male,21.5,3.44,1.62494109990777,8.44793803766067
680,2009,6,Female,21,3.29,1.40970165693684,7.19493023949715
681,2009,7,Male,24.1,4.13,1.61744752781366,7.98318306059053
682,2009,7,Female,23.5,3.86,1.45482762076568,7.59550667307163
683,2009,8,Male,27.2,5.07,1.53497360432702,6.82992830533631
684,2009,8,Female,26.5,4.88,1.54004108027588,7.73169578576196
685,2009,9,Male,30.6,6.35,1.52829294457378,6.3904696493238
686,2009,9,Female,30,5.9,1.29699554931751,5.65179376873817
687,2009,10,Male,34.2,7.57,1.4848402338526,6.1113882321023
688,2009,10,Female,34.1,7.08,1.21005303749456,5.55159600696411
689,2009,11,Male,38.4,8.6,1.36903629561592,5.98635795622162
690,2009,11,Female,39,7.94,1.05974882560603,5.29156833302814
691,2009,12,Male,44.2,9.92,1.17138734506524,5.26597235709844
692,2009,12,Female,43.8,8.25,1.00241345216555,5.40248385961996
693,2009,13,Male,49.1,10.18,1.23344922161755,6.23444933326312
694,2009,13,Female,47.3,7.94,1.21056615495326,6.72995776155624
695,2009,14,Male,54.3,10.18,1.23558183005103,6.35434320057793
696,2009,14,Female,50.2,7.83,1.21326188621887,6.74900419958011
697,2009,15,Male,59.5,10.94,1.33807202898811,6.23709946575511
698,2009,15,Female,51.6,8.04,1.24334282070888,6.30681061542056
699,2009,16,Male,61.3,10.47,1.48830321305699,7.02700467142188
700,2009,16,Female,52.8,8.01,1.32379451335497,6.95660844293132
701,2009,17,Male,63.1,10.78,1.44133372791006,6.71138669310275
702,2009,17,Female,52.9,8.07,1.42860321522505,7.82419158693043
703,2010,5,Male,19,2.7,1.39718135795053,8.09257810191431
704,2010,5,Female,18.6,2.58,1.21347753113662,7.15163601298982
705,2010,6,Male,21.4,3.36,1.48836812898142,7.69757794669887
706,2010,6,Female,21,3.22,1.29147383706767,6.5634532339023
707,2010,7,Male,24,4.06,1.55875389832707,7.80378152913985
708,2010,7,Female,23.5,3.88,1.44467134580382,7.09710914787845
709,2010,8,Male,27.2,5.06,1.57650424920052,7.27346814803053
710,2010,8,Female,26.5,4.73,1.37831266362795,6.50174846667908
711,2010,9,Male,30.5,6.24,1.66299168686167,7.92403306043461
712,2010,9,Female,30,5.79,1.24119796945401,5.52267728654498
713,2010,10,Male,34.1,7.21,1.41417544049302,5.88178114153959
714,2010,10,Female,34.1,6.96,1.10087945449584,5.03246149737496
715,2010,11,Male,38.4,8.58,1.37303323686167,6.0550327826544
716,2010,11,Female,39,7.91,0.97193946315472,4.68276794043415
717,2010,12,Male,44.1,9.79,1.12993913055852,5.08291097948899
718,2010,12,Female,43.8,8.16,0.967117793029977,5.12755578851799
719,2010,13,Male,49.2,10.01,1.09647826248261,5.54553352785948
720,2010,13,Female,47.3,7.77,1.08241705266021,6.15867098615646
721,2010,14,Male,54.4,10.14,1.24601771683395,6.21952210132789
722,2010,14,Female,50,7.78,1.14848725840153,6.15817200455312
723,2010,15,Male,59.5,10.82,1.29633490865971,6.01320904884462
724,2010,15,Female,51.6,8.01,1.35352765414087,6.99252948486881
725,2010,16,Male,61.5,10.66,1.45513039199428,6.74911822961083
726,2010,16,Female,52.7,8.01,1.36888794747629,7.39794401919409
727,2010,17,Male,63.1,10.59,1.3646097649975,6.57542127671255
728,2010,17,Female,52.9,7.93,1.20842162630596,6.36014882140286
729,2011,5,Male,18.9,2.57,1.45299055644682,9.87969177298736
730,2011,5,Female,18.5,2.51,1.04078503166105,5.89492121279624
731,2011,6,Male,21.3,3.28,1.53842387786426,7.94905178484755
732,2011,6,Female,20.8,3.14,1.32640339275197,7.04786295896467
733,2011,7,Male,24,4.16,1.75040603249422,8.89643999700371
734,2011,7,Female,23.4,3.79,1.447600475384,7.3118022883784
735,2011,8,Male,27,5.02,1.79228887976559,9.24564436313016
736,2011,8,Female,26.4,4.73,1.45454824926428,6.81769043668931
737,2011,9,Male,30.3,5.95,1.48970988427259,6.4928838920249
738,2011,9,Female,29.8,5.76,1.32954572051751,6.34658111872458
739,2011,10,Male,33.8,7.27,1.55295775340409,6.77044440966972
740,2011,10,Female,34,6.9,1.15525683287683,5.3308308590882
741,2011,11,Male,38,8.23,1.29838429066961,5.55995626001035
742,2011,11,Female,38.8,7.77,0.924717259029011,4.73938047361278
743,2011,12,Male,43.8,9.65,1.20895441457677,5.52606532811736
744,2011,12,Female,43.6,8.08,0.995114065216277,5.29166904835352
745,2011,13,Male,49,9.98,1.23659387278352,6.48112459951313
746,2011,13,Female,47.1,7.82,1.0347904608126,5.68479218512779
747,2011,14,Male,54.2,9.94,1.20753698471418,6.35504709196755
748,2011,14,Female,49.9,7.61,1.20954237974987,6.52808197573285
749,2011,15,Male,59.4,10.93,1.35437530640083,6.35235003396929
750,2011,15,Female,51.4,7.93,1.23849351332477,6.26743879215084
751,2011,16,Male,61.3,10.43,1.47434633207716,6.98627057823661
752,2011,16,Female,52.4,7.77,1.35405215406005,7.34002743503956
753,2011,17,Male,63.1,10.58,1.44669593535941,6.90932929907943
754,2011,17,Female,52.8,7.81,1.23557577160576,6.63742857914053
755,2012,5,Male,18.9,2.6,1.25450079433844,7.39492102939841
756,2012,5,Female,18.5,2.56,1.20264538680946,7.04889993197588
757,2012,6,Male,21.3,3.32,1.54227643762511,7.87956689257334
758,2012,6,Female,20.9,3.2,1.28789346433365,6.66300245155966
759,2012,7,Male,24,4.08,1.72694161004516,8.96629381397201
760,2012,7,Female,23.5,3.88,1.41438684278496,7.02671067742813
761,2012,8,Male,27.1,5.06,1.64800079090149,7.74988837654758
762,2012,8,Female,26.3,4.63,1.35369862275186,6.40342005947383
763,2012,9,Male,30.5,6.16,1.59407572951922,7.16006034690095
764,2012,9,Female,29.9,5.79,1.27075705711241,5.51699495146615
765,2012,10,Male,34,7.22,1.44756259362256,5.94732743533203
766,2012,10,Female,34,6.86,1.10312523360098,4.93328032372154
767,2012,11,Male,38.2,8.4,1.37918379987873,5.93562236882394
768,2012,11,Female,38.9,7.7,0.935393754301586,4.65242948979845
769,2012,12,Male,44,9.75,1.2236413403144,5.7020947396107
770,2012,12,Female,43.7,8.13,1.01458511611101,5.48267418372946
771,2012,13,Male,49,10.02,1.18788040418986,6.05459501730904
772,2012,13,Female,47.4,7.83,1.11197219464973,6.29104314613931
773,2012,14,Male,54.2,10,1.26974614558095,6.62584484116306
774,2012,14,Female,49.9,7.65,1.23145792411617,6.93234020519159
775,2012,15,Male,59.2,10.67,1.37701649216843,6.40061538872959
776,2012,15,Female,51.6,8.04,1.33936573526902,6.94063527135826
777,2012,16,Male,61.1,10.26,1.44313533653092,7.13528705539315
778,2012,16,Female,52.5,7.87,1.26000169234566,6.62333297353062
779,2012,17,Male,62.9,10.58,1.47261526730132,7.06664819621928
780,2012,17,Female,52.9,8.03,1.35584997885894,7.23230808825878
781,2013,5,Male,18.9,2.59,1.30964446683702,8.08873996429251
782,2013,5,Female,18.6,2.53,1.13849130861174,6.74148036017132
783,2013,6,Male,21.3,3.37,1.51146665271067,7.62404941599381
784,2013,6,Female,20.9,3.17,1.30148507786249,6.70447207400596
785,2013,7,Male,23.9,4.05,1.63515354018229,8.07240195741538
786,2013,7,Female,23.5,3.86,1.43213213126067,7.1981420626793
787,2013,8,Male,27.1,5.02,1.56832748978169,7.15742007437081
788,2013,8,Female,26.4,4.64,1.30870414064184,6.1811484821234
789,2013,9,Male,30.4,6.13,1.44447048359901,6.11339550554803
790,2013,9,Female,30,5.89,1.3372384081134,6.07499130856655
791,2013,10,Male,34.3,7.46,1.42225361570331,5.85630865064085
792,2013,10,Female,34,7.03,1.21533968498248,5.4544057388558
793,2013,11,Male,38.3,8.44,1.33828832538506,6.07842157231769
794,2013,11,Female,39,7.77,0.910903283020021,4.57485829438169
795,2013,12,Male,43.9,9.7,1.19599184164487,5.47698686337935
796,2013,12,Female,43.7,8.05,0.9263691269963,5.06456277421864
797,2013,13,Male,48.8,9.86,1.15275135422831,5.87302668365468
798,2013,13,Female,47.1,7.78,1.13383172024758,6.37014176709282
799,2013,14,Male,54,9.97,1.28606580244198,6.76585046808133
800,2013,14,Female,49.9,7.51,1.17450731662797,6.52118170389776
801,2013,15,Male,58.9,10.57,1.36919186206261,6.50108760730838
802,2013,15,Female,51.4,7.9,1.23685498490053,6.25203246017277
803,2013,16,Male,61,10.37,1.44766288457851,6.92863884489791
804,2013,16,Female,52.5,7.7,1.22516875516479,6.61806855702021
805,2013,17,Male,62.8,10.61,1.47535858238623,7.14315194140276
806,2013,17,Female,52.9,7.9,1.34034460693313,7.17181623752828
807,2014,5,Male,18.85025956,2.61,1.32863349441264,7.63148720879105
808,2014,5,Female,18.51059705,2.53,1.09044391611531,6.51077806247556
809,2014,6,Male,21.33365552,3.35,1.46533245992083,7.28483754511902
810,2014,6,Female,20.79910177,3.21,1.36799619940715,7.35904786108461
811,2014,7,Male,23.96029074,4.07,1.55728090607223,7.54416649803603
812,2014,7,Female,23.43257761,3.85,1.41968912076895,7.29939352966494
813,2014,8,Male,27.03049229,5.1,1.58559347741339,7.03689238702823
814,2014,8,Female,26.38229558,4.75,1.43034944491049,6.70162570772653
815,2014,9,Male,30.43997369,6.19,1.61648212349282,7.26818867907333
816,2014,9,Female,29.80455226,5.74,1.24167005598297,5.42722628411723
817,2014,10,Male,34.00917953,7.37,1.54936336569741,6.87068897087507
818,2014,10,Female,34.01970635,7.04,1.1958969756093,5.36637630198955
819,2014,11,Male,38.41406662,8.58,1.37992485218286,6.10056242600673
820,2014,11,Female,38.9727601,7.76,0.936723668146456,4.66210259334293
821,2014,12,Male,43.96227527,9.78,1.22596871752554,5.57539285435818
822,2014,12,Female,43.56400378,7.89,0.935082973093385,5.31042164758299
823,2014,13,Male,48.81679313,9.92,1.2474939745856,6.49865758031339
824,2014,13,Female,47.21310163,7.59,0.91253710326233,5.14737260264886
825,2014,14,Male,53.89601589,9.79,1.17325919278361,5.96640784469164
826,2014,14,Female,49.99316611,7.57,1.17099447513896,6.47539430799564
827,2014,15,Male,58.90004683,10.54,1.28444389062702,5.87909876194863
828,2014,15,Female,51.39619804,7.92,1.2927670296036,7.30356951844809
829,2014,16,Male,60.69317626,10.29,1.46377380292188,7.06657845173287
830,2014,16,Female,52.42178607,7.88,1.36823439694351,7.63016837946227
831,2014,17,Male,62.60386478,10.31,1.3226986506704,6.38819192349781
832,2014,17,Female,52.89755433,7.84,1.27107345530876,6.67343115146774
833,2015,5,Male,18.9,2.61,1.48537457507118,9.29210346520058
834,2015,5,Female,18.5,2.48,1.0171537379375,5.91542058548389
835,2015,6,Male,21.3,3.21,1.47895942249708,7.78465845237449
836,2015,6,Female,20.8,3.15,1.31034536577204,6.74701777487146
837,2015,7,Male,23.9,4.02,1.64834994196747,8.5290854265883
838,2015,7,Female,23.4,3.72,1.22402297929823,5.80652865589992
839,2015,8,Male,26.9,4.94,1.55908725245306,7.29455041286633
840,2015,8,Female,26.4,4.71,1.40146629189854,6.63849032225431
841,2015,9,Male,30.4,6.19,1.69750651972334,8.07175578611509
842,2015,9,Female,29.7,5.72,1.29617900541789,5.79717541507962
843,2015,10,Male,34,7.2,1.4810213384138,6.48764630126712
844,2015,10,Female,33.9,6.85,1.13556837380642,5.29343906254595
845,2015,11,Male,38.2,8.39,1.37804241530004,6.22553650940742
846,2015,11,Female,38.8,7.66,0.956285367496884,5.09692620993413
847,2015,12,Male,43.9,9.68,1.25151987542152,5.9007342945383
848,2015,12,Female,43.6,7.95,0.922976373961643,5.25636437821425
849,2015,13,Male,48.8,9.71,1.09141108504674,5.56572443661824
850,2015,13,Female,47.3,7.7,1.10143967190628,6.55884769635636
851,2015,14,Male,53.9,9.75,1.17683524037489,6.054522075663
852,2015,14,Female,49.9,7.41,1.06018335113336,6.1036107796196
853,2015,15,Male,59,10.58,1.32075639320768,6.37402885277529
854,2015,15,Female,51.5,7.76,1.21790729258889,6.50044129850999
855,2015,16,Male,60.6,9.88,1.34123994445506,6.63909870551434
856,2015,16,Female,52.6,7.72,1.31620158239795,7.60018458570255
857,2015,17,Male,62.5,10.11,1.35411133747474,6.54338023808938
858,2015,17,Female,53,7.83,1.38724560580276,7.36963526726489
859,2016,5,Male,18.9,2.63,1.29323113655496,7.42156161077283
860,2016,5,Female,18.5,2.49,0.995846287070353,5.73125669828276
861,2016,6,Male,21.4,3.38,1.78204674949975,10.3427306882611
862,2016,6,Female,20.9,3.19,1.27403611680403,6.40843467270023
863,2016,7,Male,24,4.09,1.65224260697154,8.16095854718668
864,2016,7,Female,23.5,3.88,1.61988170101901,9.0939125758427
865,2016,8,Male,27.2,5.08,1.64369964870356,8.49517445179961
866,2016,8,Female,26.4,4.71,1.3626721196723,6.11866837859057
867,2016,9,Male,30.6,6.16,1.42800096511943,5.95742927843545
868,2016,9,Female,29.8,5.7,1.2488643012705,5.59484659312078
869,2016,10,Male,34,7.29,1.39872558176541,5.85856548078405
870,2016,10,Female,34,6.97,1.21532464020231,5.8522894385409
871,2016,11,Male,38.4,8.47,1.27547231029754,5.4833372679791
872,2016,11,Female,39,7.88,0.946421785623667,4.78950773644315
873,2016,12,Male,44,9.72,1.19355288083468,5.40908949901003
874,2016,12,Female,43.7,8.01,0.951212947371002,5.40441692466842
875,2016,13,Male,48.8,9.76,1.17167657938352,5.9979214930547
876,2016,13,Female,47.2,7.57,1.02691262996112,5.86095670855186
877,2016,14,Male,53.9,9.71,1.21780533156293,6.50157670785645
878,2016,14,Female,50,7.46,1.08345100578615,5.98888110571477
879,2016,15,Male,58.7,10.5,1.25147431749439,5.94646651779455
880,2016,15,Female,51.7,7.78,1.20094904203001,6.43577267072629
881,2016,16,Male,60.5,10.13,1.45257050502501,7.08530636387036
882,2016,16,Female,52.6,7.61,1.17282798009955,6.70545046105299
883,2016,17,Male,62.5,10.17,1.27079579653491,6.18297758299872
884,2016,17,Female,52.9,7.73,1.25985288586519,6.8781528989863
